"GEO_ID","NAME","B19313_001M","B19313_001E",
"0500000US28015","Carroll County, Mississippi","21683480","169996700",
"0500000US28017","Chickasaw County, Mississippi","20632467","282754100",
"0500000US28019","Choctaw County, Mississippi","12159089","143614900",
"0500000US28021","Claiborne County, Mississippi","13204746","124800600",
"0500000US28023","Clarke County, Mississippi","15069186","276775400",
"0500000US28025","Clay County, Mississippi","23351813","367630700",
"0500000US28027","Coahoma County, Mississippi","48499649","418547400",
"0500000US28029","Copiah County, Mississippi","33705196","515817300",
"0500000US28031","Covington County, Mississippi","21226762","346408500",
"0500000US28033","DeSoto County, Mississippi","74332530","3795281600",
"0500000US28035","Forrest County, Mississippi","51525476","1431685600",
"0500000US28037","Franklin County, Mississippi","58349554","175469100",
"0500000US28039","George County, Mississippi","28620125","429123000",
"0500000US28041","Greene County, Mississippi","20517935","197028000",
"0500000US28043","Grenada County, Mississippi","32441892","436750500",
"0500000US28045","Hancock County, Mississippi","36243013","930229400",
"0500000US28047","Harrison County, Mississippi","120487841","4159451500",
"0500000US28049","Hinds County, Mississippi","131774870","5087668600",
"0500000US28051","Holmes County, Mississippi","16297384","227038000",
"0500000US28053","Humphreys County, Mississippi","12664345","127643500",
"0500000US28055","Issaquena County, Mississippi","3300047","22356600",
"0500000US28057","Itawamba County, Mississippi","23103524","431993000",
"0500000US28059","Jackson County, Mississippi","84881554","3105625100",
"0500000US28061","Jasper County, Mississippi","31621080","317551800",
"0500000US28063","Jefferson County, Mississippi","13609048","99898700",
"0500000US28065","Jefferson Davis County, Mississippi","18064800","191513800",
"0500000US28067","Jones County, Mississippi","50223720","1251037200",
"0500000US28069","Kemper County, Mississippi","22308707","135097700",
"0500000US28071","Lafayette County, Mississippi","52443706","975289400",
"0500000US28073","Lamar County, Mississippi","79885292","1369250400",
"0500000US28075","Lauderdale County, Mississippi","69743453","1597309200",
"0500000US28077","Lawrence County, Mississippi","19352155","249152600",
"0500000US28079","Leake County, Mississippi","25091724","344187800",
"0500000US28081","Lee County, Mississippi","85554931","1778085200",
"0500000US28083","Leflore County, Mississippi","26733407","428980000",
"0500000US28085","Lincoln County, Mississippi","44560702","713918500",
"0500000US28087","Lowndes County, Mississippi","69419676","1265376200",
"0500000US28089","Madison County, Mississippi","93165634","2899136000",
"0500000US28091","Marion County, Mississippi","30666344","469581400",
"0500000US28093","Marshall County, Mississippi","42248714","622570800",
"0500000US28095","Monroe County, Mississippi","39208599","704041800",
"0500000US28097","Montgomery County, Mississippi","16756814","184711500",
"0500000US28099","Neshoba County, Mississippi","27182482","520246700",
"0500000US28101","Newton County, Mississippi","14880486","365113000",
"0500000US28103","Noxubee County, Mississippi","10364377","149874200",
"0500000US28105","Oktibbeha County, Mississippi","44324554","900598800",
"0500000US28107","Panola County, Mississippi","24925600","556048900",
"0500000US28109","Pearl River County, Mississippi","49480648","1119234100",
"0500000US28111","Perry County, Mississippi","17184254","223290600",
"0500000US28113","Pike County, Mississippi","40499476","709806900",
"0500000US28115","Pontotoc County, Mississippi","32477841","526094200",
"0500000US28117","Prentiss County, Mississippi","40424003","433721300",
"0500000US28119","Quitman County, Mississippi","7890208","111848400",
"0500000US28121","Rankin County, Mississippi","156501661","3689824400",
"0500000US28123","Scott County, Mississippi","26558710","468000600",
"0500000US28125","Sharkey County, Mississippi","6551200","68702200",
"0500000US28127","Simpson County, Mississippi","26554648","507297300",
"0500000US28129","Smith County, Mississippi","19597929","307245900",
"0500000US28131","Stone County, Mississippi","97151061","367072400",
"0500000US28133","Sunflower County, Mississippi","24009020","365831300",
"0500000US28135","Tallahatchie County, Mississippi","14350031","193734400",
"0500000US28137","Tate County, Mississippi","23006619","516518400",
"0500000US28139","Tippah County, Mississippi","29519021","359924500",
"0500000US28141","Tishomingo County, Mississippi","18751513","332432400",
"0500000US28143","Tunica County, Mississippi","16236583","169949500",
"0500000US28145","Union County, Mississippi","31024367","483111600",
"0500000US28147","Walthall County, Mississippi","20409933","250918200",
"0500000US28149","Warren County, Mississippi","37269577","1079436500",
"0500000US28151","Washington County, Mississippi","37898912","836434700",
"0500000US28153","Wayne County, Mississippi","24896486","358588000",
"0500000US28155","Webster County, Mississippi","18166739","181369400",
"0500000US28157","Wilkinson County, Mississippi","36506504","144328700",
"0500000US28159","Winston County, Mississippi","21451853","334148300",
"0500000US28161","Yalobusha County, Mississippi","19020719","213918400",
"0500000US28163","Yazoo County, Mississippi","24109357","407253200",
"0500000US29001","Adair County, Missouri","23158512","432840200",
"0500000US29003","Andrew County, Missouri","18670853","408299800",
"0500000US29005","Atchison County, Missouri","11078066","137483900",
"0500000US29007","Audrain County, Missouri","24623266","482855600",
"0500000US29009","Barry County, Missouri","43992359","692269700",
"0500000US29011","Barton County, Missouri","13350365","241526200",
"0500000US29013","Bates County, Missouri","12325933","326465700",
"0500000US29015","Benton County, Missouri","24792738","378648400",
"0500000US29017","Bollinger County, Missouri","15381078","226152100",
"0500000US29019","Boone County, Missouri","101682356","3971206100",
"0500000US29021","Buchanan County, Missouri","55059196","1908333600",
"0500000US29023","Butler County, Missouri","45031462","821906900",
"0500000US29025","Caldwell County, Missouri","10313553","182896700",
"0500000US29027","Callaway County, Missouri","46011874","989252400",
"0500000US29029","Camden County, Missouri","53222345","1100899500",
"0500000US29031","Cape Girardeau County, Missouri","52896352","1709533900",
"0500000US29033","Carroll County, Missouri","35378017","237321200",
"0500000US29035","Carter County, Missouri","9929552","97528200",
"0500000US29037","Cass County, Missouri","52453341","2569372000",
"0500000US29039","Cedar County, Missouri","13756912","231539500",
"0500000US29041","Chariton County, Missouri","7217181","157247100",
"0500000US29043","Christian County, Missouri","48188364","1758969100",
"0500000US29045","Clark County, Missouri","8752179","137026600",
"0500000US29047","Clay County, Missouri","100273750","6064286800",
"0500000US29049","Clinton County, Missouri","22686024","509383000",
"0500000US29051","Cole County, Missouri","70531184","1939103100",
"0500000US29053","Cooper County, Missouri","18787304","338193900",
"0500000US29055","Crawford County, Missouri","21649960","426701600",
"0500000US29057","Dade County, Missouri","8447755","131923100",
"0500000US29059","Dallas County, Missouri","26010241","309364200",
"0500000US29061","Daviess County, Missouri","11199251","166345600",
"0500000US29063","DeKalb County, Missouri","17088005","217738000",
"0500000US29065","Dent County, Missouri","14049776","280666400",
"0500000US29067","Douglas County, Missouri","15872316","206932200",
"0500000US29069","Dunklin County, Missouri","32358286","534132400",
"0500000US29071","Franklin County, Missouri","53362857","2353770000",
"0500000US29073","Gasconade County, Missouri","16482207","325695600",
"0500000US29075","Gentry County, Missouri","6347103","128583300",
"0500000US29077","Greene County, Missouri","114571805","6333941100",
"0500000US29079","Grundy County, Missouri","10333759","185364600",
"0500000US29081","Harrison County, Missouri","10688588","169583500",
"0500000US29083","Henry County, Missouri","28367179","454263600",
"0500000US29085","Hickory County, Missouri","17741152","174484900",
"0500000US29087","Holt County, Missouri","6132206","107117900",
"0500000US29089","Howard County, Missouri","27445858","220910300",
"0500000US29091","Howell County, Missouri","24651588","681337900",
"0500000US29093","Iron County, Missouri","12194026","183526400",
"0500000US29095","Jackson County, Missouri","174467446","16816738200",
"0500000US29097","Jasper County, Missouri","71016758","2288959200",
"0500000US29099","Jefferson County, Missouri","75711267","5317086000",
"0500000US29101","Johnson County, Missouri","34729433","1061884100",
"0500000US29103","Knox County, Missouri","8375641","76402300",
"0500000US29105","Laclede County, Missouri","55670713","702111200",
"0500000US29107","Lafayette County, Missouri","30801879","767638600",
"0500000US29109","Lawrence County, Missouri","32631855","720516500",
"0500000US29111","Lewis County, Missouri","14838833","194185600",
"0500000US29113","Lincoln County, Missouri","42571181","1122216600",
"0500000US29115","Linn County, Missouri","23316204","265992400",
"0500000US29117","Livingston County, Missouri","16486812","303640800",
"0500000US29119","McDonald County, Missouri","27898030","392885000",
"0500000US29121","Macon County, Missouri","18956035","286090000",
"0500000US29123","Madison County, Missouri","15118559","211502000",
"0500000US29125","Maries County, Missouri","13255129","176282700",
"0500000US29127","Marion County, Missouri","28260436","592095400",
"0500000US29129","Mercer County, Missouri","4892774","71003900",
"0500000US29131","Miller County, Missouri","17572146","451504600",
"0500000US29133","Mississippi County, Missouri","17126594","225261700",
"0500000US29135","Moniteau County, Missouri","14632684","298023000",
"0500000US29137","Monroe County, Missouri","10099818","180052300",
"0500000US29139","Montgomery County, Missouri","13806786","240453300",
"0500000US29141","Morgan County, Missouri","23121455","387631200",
"0500000US29143","New Madrid County, Missouri","29556927","354523900",
"0500000US29145","Newton County, Missouri","50442869","1199099600",
"0500000US29147","Nodaway County, Missouri","36733434","435496600",
"0500000US29149","Oregon County, Missouri","10204806","162078500",
"0500000US29151","Osage County, Missouri","17856495","295788500",
"0500000US29153","Ozark County, Missouri","10099948","167585700",
"0500000US29155","Pemiscot County, Missouri","15283280","294444200",
"0500000US29157","Perry County, Missouri","15646874","420003100",
"0500000US29159","Pettis County, Missouri","39284095","804757000",
"0500000US29161","Phelps County, Missouri","59096666","925782800",
"0500000US29163","Pike County, Missouri","22574156","348913900",
"0500000US29165","Platte County, Missouri","81675494","2957572600",
"0500000US29167","Polk County, Missouri","25308115","557353500",
"0500000US29169","Pulaski County, Missouri","32713642","972435100",
"0500000US29171","Putnam County, Missouri","12796733","100823500",
"0500000US29173","Ralls County, Missouri","15643977","228920500",
"0500000US29175","Randolph County, Missouri","21636592","434658200",
"0500000US29177","Ray County, Missouri","50643785","597446900",
"0500000US29179","Reynolds County, Missouri","6786139","113625400",
"0500000US29181","Ripley County, Missouri","15181532","212465300",
"0500000US29183","St. Charles County, Missouri","131695444","10751101400",
"0500000US29185","St. Clair County, Missouri","12155843","178645600",
"0500000US29186","Ste. Genevieve County, Missouri","20271297","412621400",
"0500000US29187","St. Francois County, Missouri","41487708","1211033500",
"0500000US29189","St. Louis County, Missouri","334937787","33325716500",
"0500000US29195","Saline County, Missouri","16221068","429698300",
"0500000US29197","Schuyler County, Missouri","6397993","80285000",
"0500000US29199","Scotland County, Missouri","9322758","96112400",
"0500000US29201","Scott County, Missouri","33323579","770305900",
"0500000US29203","Shannon County, Missouri","6700927","128656000",
"0500000US29205","Shelby County, Missouri","5825760","116259600",
"0500000US29207","Stoddard County, Missouri","67136698","629176700",
"0500000US29209","Stone County, Missouri","38147053","696015300",
"0500000US29211","Sullivan County, Missouri","8275852","111905100",
"0500000US29213","Taney County, Missouri","68491147","1059159700",
"0500000US29215","Texas County, Missouri","23275782","405215700",
"0500000US29217","Vernon County, Missouri","19169053","383067100",
"0500000US29219","Warren County, Missouri","37039788","770567400",
"0500000US29221","Washington County, Missouri","24143266","421349100",
"0500000US29223","Wayne County, Missouri","11313886","229766100",
"0500000US29225","Webster County, Missouri","29002571","667133500",
"0500000US29227","Worth County, Missouri","4493956","39886000",
"0500000US29229","Wright County, Missouri","25612066","307430300",
"0500000US29510","St. Louis city, Missouri","107908410","6824578500",
"0500000US30001","Beaverhead County, Montana","15104410","192778200",
"0500000US30003","Big Horn County, Montana","14692936","190777500",
"0500000US30005","Blaine County, Montana","5800813","108815800",
"0500000US30007","Broadwater County, Montana","9873762","103656000",
"0500000US30009","Carbon County, Montana","14019351","249682400",
"0500000US30011","Carter County, Montana","3265670","26657600",
"0500000US30013","Cascade County, Montana","55628141","1849956900",
"0500000US30015","Chouteau County, Montana","9255093","116465900",
"0500000US30017","Custer County, Montana","13976581","250309100",
"0500000US30019","Daniels County, Montana","5001879","40790600",
"0500000US30021","Dawson County, Montana","14865548","219766800",
"0500000US30023","Deer Lodge County, Montana","14929906","203208600",
"0500000US30025","Fallon County, Montana","5695515","75441100",
"0500000US30027","Fergus County, Montana","19171977","256676800",
"0500000US30029","Flathead County, Montana","68578598","2205456400",
"0500000US30031","Gallatin County, Montana","78139899","2404350400",
